ID Centro,Entidad,CIF,Código Centro,Email,Teléfono,Dirección,Municipio,Provincia,Código Postal,Web,Número de Cursos,Es CIFO,Para Discapacitados,Especialidades,Cursos
101147,COLEGIO DE ENSEñANZA Y READAPTACIóN SL,B58050345,0804517001,CEIR@CEIR-ARCO.ORG,934233086,Carrer VILLARROEL,BARCELONA,BARCELONA,08011,www.ceir-arco.com,0,N,N,"AFDP019PO - AFDP019PO - PRIMERS AUXILIS;
FMEC011PO - FMEC011PO - SOLDADURA;
SEAD0100 - SEAD0100 - C.13. Tallers de reparació de vehicles",
30553,COL·LEGI DE POLITÒLEGS I SOCIÒLEGS DE CATALUNYA,Q5856239H,0801534009,colcpis@colcpis.org,932414122,Carrer Roger de Llúria,BARCELONA,BARCELONA,08037,http://www.colcpis.org,0,N,N,"ADGD0210 - ADGD0210 - Creació i gestió de microempreses;
SSCG0209 - SSCG0209 - Mediació comunitària",
38970,Consorci Mar Parc de Salut de Barcelona,S0800471E,0808095001,ibonanova@parcdesalutmar.cat,932540497,Passeig de la circumval·lació,BARCELONA,BARCELONA,08003,http://www.parcsalutmar.cat,2,N,N,"SANP0108 - SANP0108 - Tanatopràxia;
SSCE0110 - SSCE0110 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional;
SSCG0111 - SSCG0111 - Gestió de trucades de teleassistència;
SSCI0312 - SSCI0312 - Atenció al client i organització d'actes de protocol en serveis funeraris;
SSCS0108 - SSCS0108 - Atenció sociosanitària a persones al domicili;
SSCS0208 - SSCS0208 - Atenció sociosanitària a persones dependents en institucions socials","25/BASA 24-25/760/0192182/001 - Tanatopràxia (360h);
25/BASA 24-25/760/0192182/004 - Atenció al client i organització d'actes de protocol en serveis funeraris (240h)"
30445,"CONSULTING INTEGRAL EN FORMACION, S.L.",B59531723,0800186003,ACARULLA@GRUPCIEF.COM,933517800,Carrer FRANCESC TARREGA,BARCELONA,BARCELONA,08027,www.grupcief.com,15,N,N,"FCOO04 - FCOO04 - Foment i promoció del treball autònom;
FCOO08 - FCOO08 - Creació i gestió de la Marca Personal i Xarxes Socials a la Recerca d'Ocupació;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV05 - FCOV05 - Comunicació en llengües estrangeres (Anglès) N2;
FCOV06 - FCOV06 - Comunicació en llengües estrangeres (Anglès);
FCOV07 - FCOV07 - Comunicació en llengües estrangeres (francès) N2;
FCOV08 - FCOV08 - Comunicació en llengües estrangeres (Francés)N3;
FCOV09 - FCOV09 - Comunicació en llengües estrangeres (alemany) N2;
FCOV10 - FCOV10 - Comunicació en llengües estrangeres (Alemany) N3;
FCOV26 - FCOV26 - Competències clau nivell 2 per a certificats de professionalitat amb idiomes: Comunicació en llengua castellana, competència matemàtica i comunicació en llengua estrangera (Anglès);
FCOV28 - FCOV28 - Competències clau nivell 3 per a certificats de professionalitat amb idiomes: Comunicació en llengua castellana, competència matemàtica i comunicació en llengua estrangera (Anglès);
FMEM0109 - FMEM0109 - Gestió de la producció en fabricació mecànica;
FMEM17 - FMEM17 - Materials Avançats per a Vehicles;
HOTT01 - HOTT01 - Accions bàsiques davant de la COVID-19 en Turisme i Hostaleria;
IFCD0110 - IFCD0110 - Confecció i publicació de pàgines web;
IFCD0112 - IFCD0112 - Programació amb llenguatges orientats a objectes i bases de dades relacionals;
IFCD0210 - IFCD0210 - Desenvolupament d'aplicacions amb tecnologia web;
IFCD06 - IFCD06 - Desenvolupament d'aplicacions web amb PHP Y MYSQL;
IFCD07 - IFCD07 - Desenvolupament d'aplicacions web Java: Webservice amb J2EE;
IFCD09 - IFCD09 - Programació orientada a objectes amb Java;
IFCD103 - IFCD103 - Fonaments de desenvolupament d'aplicacions Low Code i No Code;
IFCD28 - IFCD28 - Desenvolupament de videojocs i realitat virtual amb unity 3D;
IFCD33 - IFCD33 - Symfony (framework per a PHP);
IFCD44 - IFCD44 - Desenvolupament de programari amb metodologies àgils: SCRUM;
IFCD48 - IFCD48 - Programació de xarxes neuronals - Machine learning;
IFCD61 - IFCD61 - Android Mobile Developer;
IFCD62 - IFCD62 - Java Back End Web Developer;
IFCD63 - IFCD63 - Open Source Back End Web Developer;
IFCD64 - IFCD64 - Gestió de projectes d'implementació de CRM;
IFCD65 - IFCD65 - Front End Web Developer;
IFCD66 - IFCD66 - Data Scientist;
IFCD67 - IFCD67 - Cloud Deployer;
IFCD98 - IFCD98 - Desarrollador Cloud amb  Azure i Net Core;
IFCT0109 - IFCT0109 - Seguretat dels sistemes d'informació;
IFCT0509 - IFCT0509 - Administració de serveis d'internet;
IFCT0609 - IFCT0609 - Programació de sistemes informàtics;
IFCT0610 - IFCT0610 - Administració i programació en sistemes de planificació de recursos empresarials i de gestió de relacions amb clients;
IFCT10 - IFCT10 - Arquitecte de informàtica en núvol;
IFCT105 - IFCT105 - Business Intelligence per al teu negoci;
IFCT106PO - IFCT106PO - PROTECCIÓ D'EQUIPS A LA XARXA;
IFCT117 - IFCT117 - Introducció a la Intel·ligència Artificial;
IFCT122 - IFCT122 - Desenvolupament segur d'aplicacions;
IFCT124 - IFCT124 - Resposta a incidents de ciberseguretat;
IFCT47 - IFCT47 - Arquitecte de solucions Amazon Web services i administrador de SysOps;
IFCT68 - IFCT68 - Ethical Hacker EC-Council;
IFCT69 - IFCT69 - Consultor funcional de CRM con Dynamics 365;
IFCT76 - IFCT76 - Administrador SysOps/DevOps AWS;
IFCT96 - IFCT96 - Devops per administradors - LPIC-OT: Devops tools Engineer;
SEAD0227 - SEAD0227 - Tècniques de relaxació;
SEAG02 - SEAG02 - Models de Negoci en l'Economia Circular;
SSCB0110 - SSCB0110 - Dinamització, programació i desenvolupament d'accions culturals;
SSCB0211 - SSCB0211 - Direcció i coordinació d'activitats d'educació en el lleure infantil i juvenil;
SSCE01 - SSCE01 - Anglès (A1);
SSCE0110 - SSCE0110 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional;
SSCE02 - SSCE02 - Anglès (A2);
SSCE0212 - SSCE0212 - Promoció per la igualtat efectiva de dones i homes;
SSCE03 - SSCE03 - Anglès (B1);
SSCE04 - SSCE04 - Anglès (B2);
SSCE05 - SSCE05 - Anglès (C1);
SSCE30 - SSCE30 - Gestió de projectes de desenvolupament local i rural;
SSCG0111 - SSCG0111 - Gestió de trucades de teleassistència;
SSCG0209 - SSCG0209 - Mediació comunitària;
SSCS0208 - SSCS0208 - Atenció sociosanitària a persones dependents en institucions socials","24/FOAP/718/0190139/043 - Programació amb llenguatges orientats a objectes i bases de dades relacionals (630h);
24/FOAP/718/0190139/040 - Desenvolupament d'aplicacions amb tecnologia web (510h);
24/FOAP/718/0190139/037 - Seguretat dels sistemes d'informació (420h);
24/FOAP/718/0190139/028 - Dinamització, programació i desenvolupament d'accions culturals (400h);
24/FOAP/718/0190139/007 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional (340h);
24/FOAP/718/0190139/010 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional (340h);
24/FOAP/718/0190139/013 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional (340h);
24/FOAP/718/0190139/016 - Gestió de trucades de teleassistència (230h);
24/FOAP/718/0190139/019 - Gestió de trucades de teleassistència (230h);
24/FOAP/718/0190139/031 - Mediació comunitària (340h)"
100626,"CONSULTING INTEGRAL EN FORMACION, S.L.",B59531723,0800186007,ACARULLA@GRUPCIEF.COM,933517800,Carrer CINQUANTA (50),BARCELONA,BARCELONA,08040,www.grupcief.com,0,N,N,"ADGG0208 - ADGG0208 - Activitats administratives en la relació amb el client;
ADGG0408 - ADGG0408 - Operacions auxiliars de serveis administratius i generals;
COML0110 - COML0110 - Activitats auxiliars de magatzem;
FMEE0108 - FMEE0108 - Operacions auxiliars de fabricació mecànica",
100395,COTAMAIS GESTIÓ EDUCATIVA S.L,B63897540,0804494001,MARTINEZLUQUEMARC@GMAIL.COM,691096845,Carrer SANTUARI,BARCELONA,BARCELONA,08032,https://internationallanguage.es/,0,N,N,"FCOE001PO - FCOE001PO - ALEMANY A1 (MARC COMÚ EUROPEO);
FCOE005PO - FCOE005PO - FRANCES A1 (MARC COMÚ EUROPEO);
HOTR043PO - HOTR043PO - ANGLÈS. RESTAURACIÓ;
SSCE02 - SSCE02 - Anglès (A2)",
88951,"CRITERIA RECURSOS HUMANOS, S.L.",B62278783,0803800003,rllort@girosformacion.es,933390544,Carrer VIOLANT D'HONGRIA,BARCELONA,BARCELONA,08028,www.criteria.es,0,N,N,"SEAD0112 - SEAD0112 - Vigilància, seguretat privada i protecció de persones;
SEAD0212 - SEAD0212 - Vigilància, seguretat privada i protecció d'explosius",
29840,"CRITERIA RECURSOS HUMANOS, S.L.",B62278783,0803800002,rllort@girosformacion.es,932652677,Carrer Tuset,BARCELONA,BARCELONA,08006,www.criteria.es,1,N,N,"ADGD0108 - ADGD0108 - Gestió comptable i gestió administrativa per a auditoria;
ADGD0110 - ADGD0110 - Assistència en la gestió dels procediments tributaris;
ADGD0208 - ADGD0208 - Gestió integrada de recursos humans;
ADGD0308 - ADGD0308 - Activitats de gestió administrativa;
ADGG0108 - ADGG0108 - Assistència a la direcció;
ADGG0208 - ADGG0208 - Activitats administratives en la relació amb el client;
ADGG0308 - ADGG0308 - Assistència documental i de gestió en despatxos i oficines;
ADGG0408 - ADGG0408 - Operacions auxiliars de serveis administratius i generals;
ADGG0508 - ADGG0508 - Operacions auxiliars d'enregistrament i tractament de dades i documents;
ADGN0108 - ADGN0108 - Finançament d'empreses;
ARGG0110 - ARGG0110 - Disseny de productes gràfics;
COML0109 - COML0109 - Trànsit de mercaderies per carretera;
COML0111 - COML0111 - Trànsit de persones viatgeres per carretera;
COML0209 - COML0209 - Organització del transport i la distribució;
COML0210 - COML0210 - Gestió i control de l'aprovisionament;
COML0211 - COML0211 - Gestió comercial i financera del transport per carretera;
COML0309 - COML0309 - Organització i gestió de magatzems;
COMM0110 - COMM0110 - Màrqueting i compravenda internacional;
COMM0111 - COMM0111 - Assistència a la investigació de mercats;
COMM0112 - COMM0112 - Gestió de màrketing i comunicació;
COMT0110 - COMT0110 - Atenció al client, consumidor i usuari;
COMT0311 - COMT0311 - Control i formació en consum;
COMT0411 - COMT0411 - Gestió comercial de vendes;
IFCD0110 - IFCD0110 - Confecció i publicació de pàgines web;
IFCD0210 - IFCD0210 - Desenvolupament d'aplicacions amb tecnologia web;
IFCT0509 - IFCT0509 - Administració de serveis d'internet;
IFCT0609 - IFCT0609 - Programació de sistemes informàtics;
SSCE0110 - SSCE0110 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional;
SSCE0212 - SSCE0212 - Promoció per la igualtat efectiva de dones i homes;
SSCS0108 - SSCS0108 - Atenció sociosanitària a persones al domicili;
SSCS0208 - SSCS0208 - Atenció sociosanitària a persones dependents en institucions socials;
ADGD56 - ADGD56 - Habilitats per a la transformació digital;
ADGG020PO - ADGG020PO - EXCEL AVANÇAT;
ADGG021PO - ADGG021PO - FONAMENTS EXCEL;
ADGG084PO - ADGG084PO - WORD. NIVELL AVANÇAT;
COMM108PO - COMM108PO - PLA MÀRQUETING DIGITAL;
COMM19 - COMM19 - Telemàrqueting;
FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
IFCD0211 - IFCD0211 - Sistemes de gestió d'informació;
IFCD26 - IFCD26 - CMS i E-COMMERCE;
IFCD43 - IFCD43 - Desenvolupament de projectes de comerç electrònic amb WooCommerce i PrestaShop;
IFCM001PO - IFCM001PO - ANALÍTICA WEB;
IFCM037PO - IFCM037PO - EINES GOOGLE;
IFCT031PO - IFCT031PO - CREACIÓ, PROGRAMACIÓ I DISSENY DE PÀGINES WEB AMB HTML5 I CSS3;
IFCT106PO - IFCT106PO - PROTECCIÓ D'EQUIPS A LA XARXA;
IFCT136PO - IFCT136PO - COMMUNITY MANAGER;
IFCT39 - IFCT39 - Posicionament web i màrqueting digital en cercadors",24/FOAP/718/0190441/004 - Atenció sociosanitària a persones dependents en institucions socials (370h)
98976,CRUZ ROJA ESPAÑOLA,Q2866001G,0800358084,helena.fontanet@creuroja.org,933006565,Carrer JOAN D'ÀUSTRIA,BARCELONA,BARCELONA,08018,www.creuroja.org,3,N,N,"ADGG0408 - ADGG0408 - Operacions auxiliars de serveis administratius i generals;
ADGG0508 - ADGG0508 - Operacions auxiliars d'enregistrament i tractament de dades i documents;
AFDP0109 - AFDP0109 - Socorrisme en instal·lacions aquàtiques;
AFDP0209 - AFDP0209 - Socorrisme en espais aquàtics naturals;
SANT0108 - SANT0108 - Atenció sanitària a múltiples víctimes i en catàstrofes;
SANT0208 - SANT0208 - Trasllat sanitari;
SSCE0110 - SSCE0110 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional;
SSCG0111 - SSCG0111 - Gestió de trucades de teleassistència;
SSCS0208 - SSCS0208 - Atenció sociosanitària a persones dependents en institucions socials;
AFDA0310 - AFDA0310 - Activitats de natació;
AFDP0211 - AFDP0211 - Coordinació de serveis de socorrisme en instal·lacions i espais naturals aquàtics;
FCOM01 - FCOM01 - Manipulació d'aliments;
FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV27 - FCOV27 - Competències clau nivell 2 per a certificats de professionalitat sense idiomes: Comunicació en llengua castellana i competència matemàtica.;
FCOV29 - FCOV29 - Competències clau nivell 3 per a certificats de professionalitat sense idiomes: Comunicació en llengua castellana i competència matemàtica.;
IFCT45 - IFCT45 - Competències digitals bàsiques;
IFCT46 - IFCT46 - Competències digitals avançades","24/FOAP/718/0190404/022 - Socorrisme en instal·lacions aquàtiques (290h);
24/FOAP/718/0190404/025 - Socorrisme en espais aquàtics naturals (340h);
24/FOAP/718/0190404/007 - Atenció sociosanitària a persones dependents en institucions socials (370h)"
84053,CRUZ ROJA ESPAÑOLA,Q2866001G,0800358065,helena.fontanet@creuroja.org,93 4315855,Carrer CANALEJAS,BARCELONA,BARCELONA,08028,www.creuroja.org,0,N,N,"AFDA0310 - AFDA0310 - Activitats de natació;
AFDP0109 - AFDP0109 - Socorrisme en instal·lacions aquàtiques;
AFDP0209 - AFDP0209 - Socorrisme en espais aquàtics naturals;
AFDP0211 - AFDP0211 - Coordinació de serveis de socorrisme en instal·lacions i espais naturals aquàtics",
96645,DANNA ZENON IMAGEN PERSONAL SL,B42985150,0804465002,academia@dannazenon.com,930151726,Carrer ROCAFORT,BARCELONA,BARCELONA,08015,,0,N,N,"ADGD089PO - ADGD089PO - EMPRENEDORIA: NOCIONS;
ADGD10 - ADGD10 - Comunicació i treball en equip a l'hostaleria;
ADGD149PO - ADGD149PO - Habilitats socials: comunicació, intel·ligència emocional i treball en equip;
COMM002PO - COMM002PO - ATENCIÓ AL CLIENT I QUALITAT DE SERVEI;
COMM19 - COMM19 - Telemàrqueting;
FCOE01 - FCOE01 - Anglès elemental per al departament de pisos;
FCOE02 - FCOE02 - Atenció al client en anglès al servei de restauració;
FCOI07 - FCOI07 - Competències digitals bàsiques per a la feina;
FCOO01 - FCOO01 - Inserció laboral i tècniques de recerca de feina;
FCOO02 - FCOO02 - Sensibilització en la igualtat d'oportunitats;
FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV36 - FCOV36 - Aprendre a aprendre;
HOTA005PO - HOTA005PO - RECEPCIÓ I ATENCIÓ AL CLIENT;
HOTA04 - HOTA04 - Servei de recepció, atenció al client, facturació i caixa;
HOTA11 - HOTA11 - Operacions de llenceria i bugaderia en pisos;
HOTR37 - HOTR37 - Atenció al client a la restauració;
SSCE21 - SSCE21 - Tutorització de la formació pràctica en centres de treball",
96641,DANNA ZENON IMAGEN PERSONAL SL,B42985150,0804465001,academia@dannazenon.com,930151726,Carrer ROCAFORT,BARCELONA,BARCELONA,08015,,0,N,N,IMPQ01 - IMPQ01 - Atenció i procediments bàsics en serveis de perruqueria,
98401,"DISSENY I PATRONATGE GUERRERO, SL",B01685205,0804473001,MIRIAM@ESCUELAGUERRERO.COM,628441331,Carrer SICILIA,BARCELONA,BARCELONA,08013,www.escuelaguerrero.com,3,N,N,"CTRH0011 - CTRH0011 - Drets i deures laborals;
CTRI0015 - CTRI0015 - Igualtat de gènere en l'àmbit laboral;
CTRT0004 - CTRT0004 - Fonaments per a una transició ecològica en el sistema productiu i de consum;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
TCPF0005 - TCPF0005 - Assessorament en moda i imatge personal;
TCPF0009 - TCPF0009 - Tècniques digitals aplicades al disseny de moda, imatges vectorials I;
TCPF0010 - TCPF0010 - Tècniques digitals aplicades al disseny de moda. Retoc d'imatge I;
TCPF0011 - TCPF0011 - Tècniques digitals aplicades al disseny de moda, retoc d'imatge II;
TCPF0015 - TCPF0015 - Patronatge per ordinador I;
TCPF0016 - TCPF0016 - Patronatge per ordinador II;
TCPF001PO - TCPF001PO - ASSESSOR D'IMATGE- ESTILISTA DE MODA;
TCPF0020 - TCPF0020 - Ecodisseny aplicat al tèxtil i a la moda;
TCPF0023 - TCPF0023 - Disseny de moda 3D inicial;
TCPF0024 - TCPF0024 - Disseny de moda 3D avançat;
TCPF014PO - TCPF014PO - MANEIG DE MÀQUINA DE CONFECCIÓ;
TCPF0712 - TCPF0712 - Patronatge d'articles de confecció en tèxtil i pell;
TCPF24 - TCPF24 - Disseny i desenvolupament de productes tèxtils sostenibles;
TCPF25 - TCPF25 - Eines digitals en disseny i desenvolupament de productes al sector tèxtil;
TCPN01 - TCPN01 - Eines de disseny i desenvolupament per a l'estampació tèxtil","24/FOAP/718/0190145/004 - Disseny i desenvolupament de productes tèxtils sostenibles (150h);
24/FOAP/718/0190145/013 - Disseny i desenvolupament de productes tèxtils sostenibles (150h);
24/FOAP/718/0190145/003 - Eines digitals en disseny i desenvolupament de productes al sector tèxtil (360h)"
55489,DP INFORMATICA SCP,J65364200,0804135001,PERE@DPFORMACIO.COM,934150818,Carrer ELISA,BARCELONA,BARCELONA,08023,www.dpformacio.com,0,N,N,"COMT0110 - COMT0110 - Atenció al client, consumidor i usuari;
IFCD0210 - IFCD0210 - Desenvolupament d'aplicacions amb tecnologia web",
73015,"E.S.T BAR, S.L",B59748889,0802633009,info@escolatur.com,934120095,Carrer BALMES,BARCELONA,BARCELONA,08007,www.escolatur.com,0,N,N,"HOTR0208 - HOTR0208 - OPERACIONS BÀSIQUES DE RESTAURANT I BAR;
HOTR0309 - HOTR0309 - Direcció en restauració",
52270,"E.S.T BAR, S.L",B59748889,0802633006,info@escolatur.com,933024824,Carrer RAMBLA,BARCELONA,BARCELONA,08002,www.escolatur.com,0,N,N,"COMT0211 - COMT0211 - Activitats auxiliars de comerç;
COMV0108 - COMV0108 - Activitats de venda",
32328,"E.S.T BAR, S.L",B59748889,0802633005,info@escolatur.com,934364300,Carrer PAU CLARIS,BARCELONA,BARCELONA,08009,www.escolatur.com,0,N,N,"HOTA0108 - HOTA0108 - OPERACIONS BÀSIQUES DE PISOS D'ALLOTJAMENTS;
HOTA0208 - HOTA0208 - GESTIÓ DE PISOS I NETEJA EN ALLOTJAMENTS",
31723,"E.S.T BAR, S.L",B59748889,0802633004,info@escolatur.com,0,Carrer Santaló,BARCELONA,BARCELONA,08012,www.escolatur.com,0,N,N,"HOTR0208 - HOTR0208 - OPERACIONS BÀSIQUES DE RESTAURANT I BAR;
HOTR0309 - HOTR0309 - Direcció en restauració",
29805,"E.S.T BAR, S.L",B59748889,0802633003,info@escolatur.com,934360363,Carrer LLEDO,BARCELONA,BARCELONA,08002,www.escolatur.com,1,N,N,"ADGD0210 - ADGD0210 - Creació i gestió de microempreses;
ADGG0408 - ADGG0408 - Operacions auxiliars de serveis administratius i generals;
COMM0112 - COMM0112 - Gestió de màrketing i comunicació;
COMT0211 - COMT0211 - Activitats auxiliars de comerç;
COMV0108 - COMV0108 - Activitats de venda;
HOTA0108 - HOTA0108 - OPERACIONS BÀSIQUES DE PISOS D'ALLOTJAMENTS;
HOTA0208 - HOTA0208 - GESTIÓ DE PISOS I NETEJA EN ALLOTJAMENTS;
HOTA0308 - HOTA0308 - RECEPCIÓ EN ALLOTJAMENTS;
HOTG0108 - HOTG0108 - CREACIÓ I GESTIÓ DE VIATGES COMBINATS I ESDEVENIMENTS;
HOTG0208 - HOTG0208 - VENDA DE SERVEIS I PRODUCTES TURÍSTICS;
HOTI0108 - HOTI0108 - PROMOCIÓ TURÍSTICA LOCAL I INFORMACIÓ AL VISITANT;
HOTR0208 - HOTR0208 - OPERACIONS BÀSIQUES DE RESTAURANT I BAR;
HOTR0309 - HOTR0309 - Direcció en restauració;
SSCE0110 - SSCE0110 - Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional;
CTRH0011 - CTRH0011 - Drets i deures laborals;
CTRI0015 - CTRI0015 - Igualtat de gènere en l'àmbit laboral;
CTRO0018 - CTRO0018 - Estratègies per a la millora de l'ocupabilitat;
CTRT0004 - CTRT0004 - Fonaments per a una transició ecològica en el sistema productiu i de consum",24/FOAP/718/0190215/001 - PROMOCIÓ TURÍSTICA LOCAL I INFORMACIÓ AL VISITANT (570h)
101693,EDUVIC SCCL,F60709896,0804477002,adela.cami@eduvic.coop,933320012,Passeig TORRAS I BAGES,BARCELONA,BARCELONA,08030,,0,N,N,"COMM002PO - COMM002PO - ATENCIÓ AL CLIENT I QUALITAT DE SERVEI;
CTRO0001 - CTRO0001 - Estratègies per al manteniment i consolidació del lloc de treball;
CTRP0008 - CTRP0008 - Habilitats de comunicació;
CTRP0011 - CTRP0011 - Eines per a la gestió de les emocions;
CTRP0017 - CTRP0017 - Habilitats personals i socials per a l'autonomia;
CTRP0019 - CTRP0019 - Habilitats personals i socials per a l'ocupació;
FCOA07 - FCOA07 - Sensibilització en matèria de sostenibilitat;
FCOI07 - FCOI07 - Competències digitals bàsiques per a la feina;
FCOO01 - FCOO01 - Inserció laboral i tècniques de recerca de feina;
FCOO02 - FCOO02 - Sensibilització en la igualtat d'oportunitats;
FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOO06 - FCOO06 - Establiment d'objectius professionals i pla d'acció;
FCOO07 - FCOO07 - Formació en Competències personals per a l'ocupació;
FCOO15 - FCOO15 - Aproximació a l'entorn laboral en un sector professional;
FCOV24 - FCOV24 - Comunicació en llengua catalana N2;
FCOV36 - FCOV36 - Aprendre a aprendre",
97123,EMES LLUISA CURA,P5801933B,0804424001,LLUISACURA@LLUISACURA.CAT,933254157,Ronda SANT ANTONI,BARCELONA,BARCELONA,08011,,0,N,N,"ADGD0108 - ADGD0108 - Gestió comptable i gestió administrativa per a auditoria;
ADGD0208 - ADGD0208 - Gestió integrada de recursos humans;
ADGG0208 - ADGG0208 - Activitats administratives en la relació amb el client;
ADGG0508 - ADGG0508 - Operacions auxiliars d'enregistrament i tractament de dades i documents;
COMM0111 - COMM0111 - Assistència a la investigació de mercats;
COMT0211 - COMT0211 - Activitats auxiliars de comerç;
COMV0108 - COMV0108 - Activitats de venda",
89828,"ENSEÑANZA ORTHOS, S.A.",A58216755,0802547006,ocupacional@orthos.es,932077303,Carrer SANTA COLOMA,BARCELONA,BARCELONA,08030,www.orthos.es,0,N,N,"AFDA0110 - AFDA0110 - Condicionament físic en grup amb suport musical;
AFDA0111 - AFDA0111 - Fitness aquàtic i hidrocinèsia;
AFDA0210 - AFDA0210 - Condicionament físic en sala d'entrenament polivalent;
AFDP0109 - AFDP0109 - Socorrisme en instal·lacions aquàtiques;
AFDA0310 - AFDA0310 - Activitats de natació",
85768,"ENSEÑANZA ORTHOS, S.A.",A58216755,0802547004,ocupacional@orthos.es,932077303,Rambla FABRA I PUIG,BARCELONA,BARCELONA,08030,www.orthos.es,4,N,N,"ADGD032PO - ADGD032PO - FONAMENTS DEL COACHING I ORIENTACIÓ;
ADGD123PO - ADGD123PO - Gestió de les emocions;
ADGD149PO - ADGD149PO - Habilitats socials: comunicació, intel·ligència emocional i treball en equip;
ADGD236PO - ADGD236PO - Negociació i resolució de conflictes;
ADGD265PO - ADGD265PO - Treball en equip;
AFDA009PO - AFDA009PO - ESTIRAMENTS;
AFDA0110 - AFDA0110 - Condicionament físic en grup amb suport musical;
AFDA0111 - AFDA0111 - Fitness aquàtic i hidrocinèsia;
AFDA020PO - AFDA020PO - FITNESS COL·LECTIU AMB IMPLEMENTACIÓ DE MUSCULACIÓ;
AFDA0210 - AFDA0210 - Condicionament físic en sala d'entrenament polivalent;
AFDA0310 - AFDA0310 - Activitats de natació;
AFDA0311 - AFDA0311 - Instrucció en ioga;
AFDP0109 - AFDP0109 - Socorrisme en instal·lacions aquàtiques;
AFDP0211 - AFDP0211 - Coordinació de serveis de socorrisme en instal·lacions i espais naturals aquàtics;
CTRH0011 - CTRH0011 - Drets i deures laborals;
CTRI0015 - CTRI0015 - Igualtat de gènere en l'àmbit laboral;
CTRO0018 - CTRO0018 - Estratègies per a la millora de l'ocupabilitat;
CTRT0004 - CTRT0004 - Fonaments per a una transició ecològica en el sistema productiu i de consum;
FCOO01 - FCOO01 - Inserció laboral i tècniques de recerca de feina;
FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOO04 - FCOO04 - Foment i promoció del treball autònom;
FCOO06 - FCOO06 - Establiment d'objectius professionals i pla d'acció;
FCOO07 - FCOO07 - Formació en Competències personals per a l'ocupació;
FCOO08 - FCOO08 - Creació i gestió de la Marca Personal i Xarxes Socials a la Recerca d'Ocupació;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV27 - FCOV27 - Competències clau nivell 2 per a certificats de professionalitat sense idiomes: Comunicació en llengua castellana i competència matemàtica.;
FCOV29 - FCOV29 - Competències clau nivell 3 per a certificats de professionalitat sense idiomes: Comunicació en llengua castellana i competència matemàtica.","24/FOAP/718/0190103/025 - Condicionament físic en sala d'entrenament polivalent (470h);
24/FOAP/718/0190103/004 - Instrucció en ioga (430h);
24/FOAP/718/0190103/019 - Socorrisme en instal·lacions aquàtiques (290h);
24/FOAP/718/0190103/022 - Socorrisme en instal·lacions aquàtiques (290h)"
97114,EOI BARCELONA IV LA PAU,S0800098F,0804428001,INFO@EOILAPAU.NET,934986290,Carrer EMPORDA,BARCELONA,BARCELONA,08020,,0,N,N,"FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV06 - FCOV06 - Comunicació en llengües estrangeres (Anglès);
FCOV08 - FCOV08 - Comunicació en llengües estrangeres (Francés)N3;
FCOV10 - FCOV10 - Comunicació en llengües estrangeres (Alemany) N3",
97098,EOI BARCELONA- VALL D'HEBRON,Q5856279D,0804431001,LMOLINOS@XTEC.CAT,924187485,Avinguda JORDA,BARCELONA,BARCELONA,08035,https://eoibcnvh.cat,0,N,N,"FCOO03 - FCOO03 - Inserció laboral, sensibilització mediambiental i en la igualtat de gènere;
FCOS02 - FCOS02 - Bàsic de prevenció de riscos laborals;
FCOV05 - FCOV05 - Comunicació en llengües estrangeres (Anglès) N2;
FCOV06 - FCOV06 - Comunicació en llengües estrangeres (Anglès);
FCOV07 - FCOV07 - Comunicació en llengües estrangeres (francès) N2;
FCOV08 - FCOV08 - Comunicació en llengües estrangeres (Francés)N3",
